COR_03,5,9,6,6,4,4,7,13,5,9,1,1,8,18,1,44,5,5,1,22,6,6,1,1,7,7,1,1,4,6,9,9,8,8,1,1,17,17,4,4,5,5,1,1,8,8,8,8,1,1,3,5,23,24,7,7,1,2,3,3,1,5,1,1,12,12,1,1
COR_04,5,9,6,6,3,4,7,7,5,9,1,1,8,18,1,44,5,8,1,22,6,6,1,1,7,7,1,1,4,6,9,9,8,9,1,1,17,17,3,4,5,5,1,1,8,8,8,8,1,1,3,5,23,24,7,7,?,?,3,3,1,5,1,10,12,12,1,1
COR_05,5,9,6,6,4,4,7,7,5,9,1,1,8,18,1,44,5,8,1,22,6,6,1,1,7,7,1,1,4,6,9,9,8,9,1,1,17,17,3,4,5,6,1,1,8,8,8,8,1,1,3,5,23,24,7,7,1,1,3,3,5,5,1,10,12,12,1,6
COR_06,9,9,6,6,4,5,7,7,5,7,1,1,18,18,?,?,6,8,1,26,6,6,1,1,6,7,1,1,1,1,8,8,8,9,4,4,17,17,3,4,5,5,1,1,8,8,6,8,1,1,3,3,12,12,7,7,2,2,3,3,5,5,10,25,12,12,1,6
COR_07,9,9,6,6,2,4,7,7,5,5,?,?,18,18,44,44,5,5,1,22,6,6,1,1,9,9,1,1,6,6,?,?,8,9,1,1,17,17,4,4,5,6,1,1,8,8,8,8,1,1,5,5,24,24,7,7,?,?,3,3,1,1,1,10,12,12,1,1
COR_08,5,5,17,17,4,4,7,8,3,3,1,1,8,18,11,11,5,7,1,24,6,6,9,9,6,7,1,1,6,6,8,8,8,9,1,4,17,18,1,5,5,5,1,1,7,7,8,8,1,1,5,5,12,25,7,7,1,1,3,4,5,5,1,1,12,12,1,1
COR_09,5,5,6,6,4,4,7,8,3,3,19,19,8,8,?,?,7,7,1,22,6,6,9,9,6,6,1,1,6,6,23,23,8,8,4,4,18,18,5,5,5,5,1,1,7,7,8,8,1,4,5,5,25,25,7,7,1,5,4,4,5,5,1,1,12,12,1,1
COR_10,5,9,6,17,2,2,7,7,3,4,1,1,8,8,?,?,2,2,1,22,6,6,9,9,1,6,1,1,4,6,0,23,8,9,4,4,17,17,5,5,5,5,1,7,7,7,6,8,1,1,5,6,25,25,7,7,1,5,4,4,1,5,1,1,12,12,1,1
COR_11,5,5,6,6,5,5,7,7,3,3,1,1,8,8,34,34,8,8,1,24,6,6,9,9,7,7,3,3,6,6,8,8,9,9,1,1,8,17,4,4,5,5,7,7,7,7,6,6,1,1,6,6,23,23,4,4,3,3,4,4,5,5,1,1,12,12,6,6
COR_12,5,9,6,6,4,5,7,13,8,9,1,5,8,18,1,1,4,8,1,26,6,6,9,10,7,7,1,1,4,6,8,23,8,9,4,4,17,18,5,5,5,5,1,1,7,7,8,8,1,1,3,5,15,15,7,7,1,1,3,4,5,5,1,10,12,12,1,6
COR_13,9,9,6,6,4,4,9,13,8,8,1,5,18,18,1,1,5,8,1,22,6,6,1,9,7,10,1,1,5,6,8,8,1,9,1,4,17,17,3,3,5,5,1,1,7,8,8,8,1,1,3,5,15,33,7,7,1,6,3,5,1,5,1,1,12,12,1,6
COR_14,5,5,6,6,4,4,8,8,3,4,1,1,8,18,?,?,7,7,1,22,6,6,9,9,6,6,1,1,4,4,22,22,8,8,1,1,17,17,5,5,5,5,7,7,7,7,8,8,1,1,5,5,23,25,7,7,5,5,3,3,5,5,1,1,12,12,1,1
COR_15,5,5,6,6,5,5,7,13,3,3,17,17,18,18,1,1,8,8,1,22,6,6,9,9,13,13,1,1,4,4,8,8,9,9,4,4,17,17,3,4,5,5,5,5,8,8,8,8,1,1,5,5,25,25,7,7,2,2,3,3,5,5,1,1,12,12,1,1
COR_16,5,5,6,6,4,4,1,1,3,3,5,5,18,18,?,,5,8,1,22,6,6,9,9,7,7,1,1,4,4,8,23,1,1,4,4,17,17,5,5,5,5,1,1,7,7,6,6,1,1,3,3,23,23,7,7,1,1,3,3,5,5,1,1,12,12,1,1
COR_17,9,9,6,6,4,4,13,13,9,9,17,17,18,18,?,?,4,4,1,22,6,6,1,1,7,7,1,1,6,6,25,25,8,8,4,4,17,17,5,5,5,5,7,7,8,8,8,8,1,1,5,5,12,12,7,7,2,2,4,4,5,5,1,1,12,12,1,1
COR_18,5,9,6,6,4,4,7,7,8,8,1,5,18,18,?,?,5,8,1,22,6,6,1,1,7,7,1,1,6,6,24,24,9,9,1,1,17,17,3,3,5,5,1,1,7,8,8,8,1,4,3,6,23,23,7,7,1,1,3,3,5,5,1,1,12,12,1,1
COR_19,9,9,6,6,4,4,7,7,8,8,1,5,18,18,1,1,5,8,1,22,6,6,1,9,7,7,1,1,6,6,23,23,9,9,4,4,17,17,3,5,5,5,1,1,7,7,8,8,1,4,3,3,23,23,7,7,1,2,3,3,5,5,1,1,12,12,1,1
COR_20,9,9,6,6,4,5,7,7,8,9,5,5,18,18,1,1,5,8,1,22,6,6,1,9,7,7,1,1,6,6,8,17,9,9,4,4,17,17,5,5,5,5,1,1,7,7,1,1,1,1,3,3,23,23,7,7,1,2,3,4,5,5,1,1,12,12,1,1
COR_21,9,9,6,6,4,4,1,1,3,4,5,5,18,18,?,?,5,8,1,22,6,6,1,1,7,7,1,1,4,6,8,23,1,9,4,4,17,17,5,5,5,5,1,1,7,7,6,6,1,1,3,3,23,23,7,7,1,2,3,3,5,5,1,1,12,12,1,1
COR_22,9,9,6,6,4,4,7,7,8,8,5,5,8,8,1,1,5,5,1,22,6,6,1,1,7,7,1,1,6,6,23,23,9,9,4,4,17,17,5,5,5,5,1,1,7,7,1,8,1,1,3,3,33,33,7,7,1,1,3,3,5,5,1,1,12,12,1,1
COR_23,5,5,6,6,2,5,7,13,7,7,1,17,18,18,1,1,2,5,1,22,6,6,1,1,13,13,1,1,6,6,8,8,8,8,4,4,17,17,4,4,5,5,1,1,7,7,8,8,1,4,3,6,23,29,7,7,6,6,3,4,1,1,1,1,12,12,1,1
COR_24,9,9,6,6,4,4,9,9,3,3,1,1,18,18,?,?,5,5,1,22,6,6,1,1,7,7,1,1,4,5,8,8,1,1,1,1,17,17,3,3,5,5,1,1,8,8,8,8,4,4,6,6,23,23,7,7,1,1,3,3,1,1,1,1,12,12,1,1
COR_25,5,9,6,6,4,4,1,1,3,3,5,17,8,18,1,1,5,8,1,22,6,6,9,9,7,7,1,1,4,6,8,23,1,9,4,4,17,17,5,5,5,5,1,1,7,7,6,6,1,1,3,3,23,23,7,7,1,2,3,3,5,5,1,1,12,12,1,1
COR_26,5,9,6,6,4,4,7,9,3,7,1,5,8,18,?,?,5,8,1,22,6,6,1,9,7,7,1,1,4,6,8,23,9,9,1,1,8,17,3,3,5,5,1,1,7,7,8,8,1,4,3,6,23,33,7,7,1,1,3,3,5,5,1,1,12,13,1,1
GUI_01,9,9,6,6,2,2,7,7,7,7,13,13,18,18,1,1,5,5,21,21,1,1,9,9,10,10,3,3,4,4,11,11,9,9,4,4,18,18,3,3,5,6,7,7,8,8,6,6,1,1,6,6,17,17,4,4,1,1,3,4,2,2,10,25,12,12,1,1
GUI_15,9,9,6,6,2,2,7,7,7,7,13,13,18,18,1,1,5,5,21,21,1,1,9,9,10,10,3,3,4,4,11,11,9,9,4,4,18,18,4,4,5,6,7,7,8,8,6,6,1,1,6,6,17,17,4,4,1,1,3,4,2,2,10,25,12,12,1,1
AZN1_01,9,9,11,11,4,4,7,7,3,3,5,5,18,18,37,37,5,5,16,16,6,6,9,9,10,10,4,4,4,4,10,10,9,9,3,3,18,18,3,3,5,6,7,7,8,8,8,8,4,4,6,6,12,12,4,4,1,1,3,3,5,5,10,25,12,12,4,4
AZN2_01,9,9,11,11,4,4,7,7,3,3,5,5,18,18,37,37,5,5,16,16,6,6,9,9,10,10,4,4,4,4,10,10,9,9,3,3,18,18,3,3,5,6,7,7,8,8,8,8,4,4,6,6,12,12,4,4,1,1,3,3,5,5,10,25,12,12,4,4
AZN2_25,9,9,11,11,4,4,7,7,3,3,5,5,18,18,37,37,5,5,16,16,6,6,9,9,10,10,4,4,4,4,10,10,9,9,3,3,18,18,3,3,6,6,7,7,8,8,8,8,4,4,6,6,12,12,4,4,1,1,3,3,5,5,10,25,12,12,4,4
