lat,lon,Marker,Colour,Id de punto,Lgend,Alt. Elip.
37.593596722222200,-6.3557112055555600000,circle1,white,266,,367.5218
37.593602850000000,-6.3556990416666700000,circle1,white,267,,367.5735
37.593635652777800,-6.3557006138888900000,circle1,blue,268,,367.8108
37.593688366666700,-6.3557184666666700000,circle1,white,269,,368.3583
37.593720213888900,-6.3557309277777800000,circle1,white,270,,368.6785
37.593722716666700,-6.3557332944444400000,circle1,white,271,,368.7309
37.593723244444400,-6.3557339805555500000,circle1,white,272,,368.7347
37.593727177777800,-6.3557496083333300000,circle1,white,273,,368.79
37.593741169444400,-6.3557255638888900000,circle1,white,274,,364.2419
37.593742683333300,-6.3557408916666700000,circle1,blue,275,,366.6433
37.593746211111100,-6.3557487361111100000,circle1,white,276,,367.4908
37.593827144444400,-6.3557646638888900000,circle1,white,277,,368.5189
37.593835661111100,-6.3557684777777800000,circle1,white,278,,368.7493
37.593835500000000,-6.3557757666666700000,circle1,blue,279,,369.4417
37.593838958333300,-6.3557699777777800000,circle1,white,280,,369.3406
37.593841441666700,-6.3557693277777800000,circle1,blue,281,,369.3493
37.593845372222200,-6.3557693527777800000,circle1,blue,282,,369.4361
37.593930386111100,-6.3557302361111100000,circle1,white,283,,369.7771
37.593930213888900,-6.3557278055555600000,circle1,white,284,,369.7415
37.593931777777800,-6.3557220972222200000,circle1,white,285,,369.7593
37.594210491666700,-6.3557648833333300000,circle1,blue,286,,369.7291
37.594204952777800,-6.3557684472222200000,circle1,black,287,,371.1748
37.594203563888900,-6.3557665388888900000,circle1,white,288,,371.1588
37.594219341666700,-6.3557807500000000000,circle1,white,289,,371.4861
37.594298311111100,-6.3557805694444400000,circle1,blue,290,,371.2992
37.594309411111100,-6.3557630305555600000,circle1,white,291,,371.0776
37.594312058333300,-6.3557668916666700000,circle1,blue,292,,371.1417
37.594311652777800,-6.3557714055555600000,circle1,white,293,,371.2469
37.594353986111100,-6.3557882972222200000,circle1,white,294,,372.5163
37.594551263888900,-6.3556240222222200000,circle1,white,295,,374.5565
37.594538088888900,-6.3556287000000000000,circle1,white,296,,374.402
37.593262408333300,-6.3555853277777800000,circle1,blue,297,,364.4832
37.593294166666700,-6.3555824611111100000,circle1,blue,298,,366.349
37.593299255555600,-6.3555729111111100000,circle1,white,299,,366.5932
37.593294483333300,-6.3555748916666700000,circle1,white,300,,366.6912
37.593292711111100,-6.3555769833333300000,circle1,white,301,,366.6612
37.593292188888900,-6.3555768500000000000,circle1,white,302,,365.6859
37.593288975000000,-6.3555785194444400000,circle1,white,303,,365.5983
37.593285838888900,-6.3555770277777800000,circle1,white,304,,365.6977
37.593286625000000,-6.3555744416666700000,circle1,white,305,,366.0308
37.593283402777800,-6.3555711305555600000,circle1,white,306,,366.0147
37.593284025000000,-6.3555659500000000000,circle1,white,307,,365.9121
37.593281819444400,-6.3555628361111100000,circle1,white,308,,365.6706
37.593273736111100,-6.3555619527777800000,circle1,white,309,,365.7567
37.593272722222200,-6.3555576305555600000,circle1,white,310,,365.8247
37.593237475000000,-6.3555275138888900000,circle1,white,311,,366.428
37.593206047222200,-6.3554974000000000000,circle1,white,312,,366.1149
37.593212844444400,-6.3554897222222200000,circle1,white,313,,366.131
37.593213869444400,-6.3554872777777800000,circle1,white,314,,366.1497
37.593207491666700,-6.3554838166666700000,circle1,white,315,,366.1108
37.593207127777800,-6.3554871000000000000,circle1,white,316,,366.0599
37.593204375000000,-6.3554857833333300000,circle1,white,317,,366.0533
37.593203283333300,-6.3554854583333300000,circle1,white,318,,366.0415
37.593202055555600,-6.3554853666666700000,circle1,white,319,,366.0459
37.593200619444400,-6.3554843000000000000,circle1,white,320,,366.0148
37.593199597222200,-6.3554916111111100000,circle1,white,321,,366.0185
37.593195808333300,-6.3554970583333300000,circle1,white,322,,365.9175
37.593197672222200,-6.3554933027777800000,circle1,white,323,,365.9222
37.593198661111100,-6.3554885055555600000,circle1,white,324,,366.011
37.593192461111100,-6.3554942944444400000,circle1,white,325,,365.8708
37.593191311111100,-6.3554891388888900000,circle1,white,326,,365.8304
37.593196222222200,-6.3554854305555600000,circle1,white,327,,365.9023
37.593197555555600,-6.3554830750000000000,circle1,white,328,,365.9503
37.593190050000000,-6.3554918083333300000,circle1,white,329,,365.8077
